50.66666666666662,1,24.56481733451325
50.66666666666662,2,22.254658033706885
50.66666666666662,3,20.999134917368654
50.66666666666662,4,19.231947317292004
50.66666666666662,5,19.1419974271266
50.66666666666662,6,18.661267675379207
50.66666666666662,7,18.412423727439453
50.66666666666662,8,18.5068549131952
50.66666666666662,9,18.483122903893477
51.333333333333286,1,24.56481733451325
51.333333333333286,2,22.254658033706885
51.333333333333286,3,20.999134917368654
51.333333333333286,4,19.231947317292004
51.333333333333286,5,19.1419974271266
51.333333333333286,6,18.661267675379207
51.333333333333286,7,18.412423727439453
51.333333333333286,8,18.5068549131952
51.333333333333286,9,18.483122903893477
51.99999999999995,1,24.56481733451325
51.99999999999995,2,22.254658033706885
51.99999999999995,3,20.999134917368654
51.99999999999995,4,19.231947317292004
51.99999999999995,5,19.1419974271266
51.99999999999995,6,18.661267675379207
51.99999999999995,7,18.412423727439453
51.99999999999995,8,18.5068549131952
51.99999999999995,9,18.483122903893477
52.666666666666615,1,24.56481733451325
52.666666666666615,2,22.254658033706885
52.666666666666615,3,20.999134917368654
52.666666666666615,4,19.231947317292004
52.666666666666615,5,19.1419974271266
52.666666666666615,6,18.661267675379207
52.666666666666615,7,18.412423727439453
52.666666666666615,8,18.5068549131952
52.666666666666615,9,18.483122903893477
53.33333333333328,1,24.56481733451325
53.33333333333328,2,22.254658033706885
53.33333333333328,3,20.999134917368654
53.33333333333328,4,19.231947317292004
53.33333333333328,5,19.1419974271266
53.33333333333328,6,18.661267675379207
53.33333333333328,7,18.412423727439453
53.33333333333328,8,18.5068549131952
53.33333333333328,9,18.483122903893477
53.99999999999994,1,24.56481733451325
53.99999999999994,2,22.254658033706885
53.99999999999994,3,20.999134917368654
53.99999999999994,4,19.231947317292004
53.99999999999994,5,19.1419974271266
53.99999999999994,6,18.661267675379207
53.99999999999994,7,18.412423727439453
53.99999999999994,8,18.5068549131952
53.99999999999994,9,18.483122903893477
54.66666666666661,1,24.56481733451325
54.66666666666661,2,22.254658033706885
54.66666666666661,3,20.999134917368654
54.66666666666661,4,19.231947317292004
54.66666666666661,5,19.1419974271266
54.66666666666661,6,18.661267675379207
54.66666666666661,7,18.412423727439453
54.66666666666661,8,18.5068549131952
54.66666666666661,9,18.483122903893477
55.33333333333327,1,24.56481733451325
55.33333333333327,2,22.254658033706885
55.33333333333327,3,20.999134917368654
55.33333333333327,4,19.231947317292004
55.33333333333327,5,19.1419974271266
55.33333333333327,6,18.661267675379207
55.33333333333327,7,18.412423727439453
55.33333333333327,8,18.5068549131952
55.33333333333327,9,18.483122903893477
